12.8608415841584	-2.60541089108911	13.9850198019802
15.2308712871287	-2.82705445544555	13.9458861386139
12.404004950495	-3.74675247524752	10.4121831683168
5.92841089108911	-8.90599504950495	5.10018316831683
-0.278871287128713	-14.0060693069307	-0.211831683168317
0.206742574257426	-19.0385	-5.78245544554455
-0.422237623762376	-22.401202970297	-3.89357425742574
3.27807425742574	-17.5209356435643	-3.40847029702971
2.56799504950495	-8.02282178217822	-2.82822277227723
2.16490594059406	1.44960396039604	-4.09623267326733
-2.27656435643565	7.92761881188119	-7.10476732673267
-7.186	13.1768415841584	-6.99838613861386
-12.1532722772277	20.1981287128713	-6.64871782178218
-17.8242376237624	24.3766188118812	-6.98493564356435
-18.6221336633663	25.2074603960396	-6.84872277227723
