17.68065	23.86577	-4.64471
19.02465	27.49464	-3.87804
19.07142	21.10105	-5.267
15.96649	15.71325	-7.52051
13.44963	11.99743	-7.26161
7.07402	10.73256	-7.18375
-0.15061	5.95118	-9.35418
-1.86797	0.45824	-7.70037
-4.83789	-6.79571	-4.34923
-9.06762	-11.00656	2.42868
-12.21787	-18.11896	9.54963
-13.06639	-20.60781	13.30004
-14.67963	-20.45605	12.43705
-13.38804	-20.71373	11.72884
-13.90772	-18.14781	9.34439
